date,key,value
03/27/16,Carly Fiorina,0.523761164
04/03/16,Carly Fiorina,0
12/28/14,Jim Gilmore,0
01/04/15,Jim Gilmore,0
01/11/15,Jim Gilmore,0
01/18/15,Jim Gilmore,0
01/25/15,Jim Gilmore,0
02/01/15,Jim Gilmore,0
02/08/15,Jim Gilmore,0
02/15/15,Jim Gilmore,0
02/22/15,Jim Gilmore,0
03/01/15,Jim Gilmore,0
03/08/15,Jim Gilmore,0
03/15/15,Jim Gilmore,0
03/22/15,Jim Gilmore,0
03/29/15,Jim Gilmore,0
04/05/15,Jim Gilmore,0
04/12/15,Jim Gilmore,0
04/19/15,Jim Gilmore,0
04/26/15,Jim Gilmore,0
05/03/15,Jim Gilmore,0
05/10/15,Jim Gilmore,0
05/17/15,Jim Gilmore,0
05/24/15,Jim Gilmore,0
05/31/15,Jim Gilmore,0
06/07/15,Jim Gilmore,0
06/14/15,Jim Gilmore,0
06/21/15,Jim Gilmore,0
06/28/15,Jim Gilmore,0
07/05/15,Jim Gilmore,0.111360815
07/12/15,Jim Gilmore,0.187399252
07/19/15,Jim Gilmore,0.263437695
07/26/15,Jim Gilmore,0.339476132
08/02/15,Jim Gilmore,0.403776735
08/09/15,Jim Gilmore,0.11159008
08/16/15,Jim Gilmore,0.113765269
08/23/15,Jim Gilmore,0.115940459
08/30/15,Jim Gilmore,0.118115643
09/06/15,Jim Gilmore,0.120290832
09/13/15,Jim Gilmore,0.211309819
09/20/15,Jim Gilmore,0.107411228
09/27/15,Jim Gilmore,0.11643617
10/04/15,Jim Gilmore,0.125461111
10/11/15,Jim Gilmore,0.109873242
10/18/15,Jim Gilmore,0.109873242
10/25/15,Jim Gilmore,0.109873242
11/01/15,Jim Gilmore,0.104977861
11/08/15,Jim Gilmore,0.09026893
11/15/15,Jim Gilmore,0.088426994
11/22/15,Jim Gilmore,0.088426994
11/29/15,Jim Gilmore,0.088426994
12/06/15,Jim Gilmore,0.097935451
12/13/15,Jim Gilmore,0.107443908
12/20/15,Jim Gilmore,0.095598424
12/27/15,Jim Gilmore,0.095598424
01/03/16,Jim Gilmore,0.095598424
01/10/16,Jim Gilmore,0.095598424
01/17/16,Jim Gilmore,0.093872146
01/24/16,Jim Gilmore,0.56037207
01/31/16,Jim Gilmore,0.819153832
02/07/16,Jim Gilmore,1.245071135
02/14/16,Jim Gilmore,0.199007293
02/21/16,Jim Gilmore,0.106804719
02/28/16,Jim Gilmore,0.094362541
03/06/16,Jim Gilmore,0
03/13/16,Jim Gilmore,0
03/20/16,Jim Gilmore,0
03/27/16,Jim Gilmore,0
04/03/16,Jim Gilmore,0
12/28/14,Lindsey Graham,0
01/04/15,Lindsey Graham,0.133354407
01/11/15,Lindsey Graham,0.124478381
01/18/15,Lindsey Graham,0.267489451
01/25/15,Lindsey Graham,0.274738665
02/01/15,Lindsey Graham,0.222877579
02/08/15,Lindsey Graham,0.147259279
02/15/15,Lindsey Graham,0.111770739
02/22/15,Lindsey Graham,0.229727114
03/01/15,Lindsey Graham,0.247118695
03/08/15,Lindsey Graham,0.715331795
03/15/15,Lindsey Graham,0.202334406
03/22/15,Lindsey Graham,0.185857147
03/29/15,Lindsey Graham,0.138552448
04/05/15,Lindsey Graham,0.227520686
04/12/15,Lindsey Graham,0.208388675
04/19/15,Lindsey Graham,0.509069278
04/26/15,Lindsey Graham,0.151686561
05/03/15,Lindsey Graham,0.232439985
05/10/15,Lindsey Graham,0.122051661
