date,key,value
01/31/16,Martin O'Malley,1.255691474
02/07/16,Martin O'Malley,0.265436797
02/14/16,Martin O'Malley,0.151038894
02/21/16,Martin O'Malley,0.158328338
02/28/16,Martin O'Malley,0.208773972
03/06/16,Martin O'Malley,0.145252872
03/13/16,Martin O'Malley,0.142984024
03/20/16,Martin O'Malley,0
03/27/16,Martin O'Malley,0
04/03/16,Martin O'Malley,0
12/28/14,Bernie Sanders,0.872883093
01/04/15,Bernie Sanders,0.894111915
01/11/15,Bernie Sanders,0.984243382
01/18/15,Bernie Sanders,0.959964849
01/25/15,Bernie Sanders,1.013306634
02/01/15,Bernie Sanders,0.973519044
02/08/15,Bernie Sanders,1.082674413
02/15/15,Bernie Sanders,0.91813485
02/22/15,Bernie Sanders,1.016973358
03/01/15,Bernie Sanders,1.00645585
03/08/15,Bernie Sanders,1.054004616
03/15/15,Bernie Sanders,0.976425261
03/22/15,Bernie Sanders,1.066527387
03/29/15,Bernie Sanders,1.013630979
04/05/15,Bernie Sanders,1.097058589
04/12/15,Bernie Sanders,1.660502668
04/19/15,Bernie Sanders,1.384270031
04/26/15,Bernie Sanders,12.71346373
05/03/15,Bernie Sanders,7.80859409
05/10/15,Bernie Sanders,4.190079913
05/17/15,Bernie Sanders,4.980488921
05/24/15,Bernie Sanders,7.524821887
05/31/15,Bernie Sanders,6.849857512
06/07/15,Bernie Sanders,5.935582647
06/14/15,Bernie Sanders,10.21644597
06/21/15,Bernie Sanders,9.623881309
06/28/15,Bernie Sanders,15.54925641
07/05/15,Bernie Sanders,15.44755631
07/12/15,Bernie Sanders,11.81293973
07/19/15,Bernie Sanders,12.86797576
07/26/15,Bernie Sanders,12.34867259
08/02/15,Bernie Sanders,14.82428589
08/09/15,Bernie Sanders,39.61688628
08/16/15,Bernie Sanders,19.95475556
08/23/15,Bernie Sanders,15.53466501
08/30/15,Bernie Sanders,17.7535222
09/06/15,Bernie Sanders,17.97362594
09/13/15,Bernie Sanders,28.01624063
09/20/15,Bernie Sanders,19.04891669
09/27/15,Bernie Sanders,13.91020048
10/04/15,Bernie Sanders,14.13827481
10/11/15,Bernie Sanders,45.87595891
10/18/15,Bernie Sanders,28.1037694
10/25/15,Bernie Sanders,16.65144048
11/01/15,Bernie Sanders,15.95016531
11/08/15,Bernie Sanders,15.24371288
11/15/15,Bernie Sanders,17.70990238
11/22/15,Bernie Sanders,11.58285211
11/29/15,Bernie Sanders,10.03483435
12/06/15,Bernie Sanders,14.56088395
12/13/15,Bernie Sanders,18.7078202
12/20/15,Bernie Sanders,21.35668565
12/27/15,Bernie Sanders,13.18966164
01/03/16,Bernie Sanders,15.18086674
01/10/16,Bernie Sanders,27.4947703
01/17/16,Bernie Sanders,46.55354783
01/24/16,Bernie Sanders,45.63028861
01/31/16,Bernie Sanders,84.83762057
02/07/16,Bernie Sanders,100
02/14/16,Bernie Sanders,53.11172662
02/21/16,Bernie Sanders,55.88129
02/28/16,Bernie Sanders,76.01878446
03/06/16,Bernie Sanders,84.86569278
03/13/16,Bernie Sanders,78.14265254
03/20/16,Bernie Sanders,56.3673685
03/27/16,Bernie Sanders,65.25949168
04/03/16,Bernie Sanders,64.29657594
12/28/14,Jim Webb,0
01/04/15,Jim Webb,0.141909174
01/11/15,Jim Webb,0.144545834
01/18/15,Jim Webb,0.147182494
01/25/15,Jim Webb,0.149819147
02/01/15,Jim Webb,0.127142927
02/08/15,Jim Webb,0.127142927
02/15/15,Jim Webb,0.127142927
02/22/15,Jim Webb,0.222982635
03/01/15,Jim Webb,0.149508454
03/08/15,Jim Webb,0.212035751
03/15/15,Jim Webb,0.241739826
03/22/15,Jim Webb,0.167537966
03/29/15,Jim Webb,0.177023443
04/05/15,Jim Webb,0.186508913
04/12/15,Jim Webb,0.365795183
04/19/15,Jim Webb,0.209408181
04/26/15,Jim Webb,0.230333941
05/03/15,Jim Webb,0.159904483
05/10/15,Jim Webb,0.141500232
05/17/15,Jim Webb,0.141500232
05/24/15,Jim Webb,0.161006546
05/31/15,Jim Webb,0.180512867
06/07/15,Jim Webb,0.14364751
06/14/15,Jim Webb,0.14364751
06/21/15,Jim Webb,0.259030992
06/28/15,Jim Webb,1.809103241
07/05/15,Jim Webb,0.541423896
07/12/15,Jim Webb,0.490330966
07/19/15,Jim Webb,0.351891669
07/26/15,Jim Webb,0.213680764
08/02/15,Jim Webb,0.315219162
08/09/15,Jim Webb,0.382844439
08/16/15,Jim Webb,0.241458968
08/23/15,Jim Webb,0.218615465
08/30/15,Jim Webb,0.186043856
09/06/15,Jim Webb,0.184914211
09/13/15,Jim Webb,0.220968561
09/20/15,Jim Webb,0.209655819
09/27/15,Jim Webb,0.221657036
10/04/15,Jim Webb,0.248716211
10/11/15,Jim Webb,7.947190596
10/18/15,Jim Webb,3.462077666
10/25/15,Jim Webb,0.536874
11/01/15,Jim Webb,0.317846864
11/08/15,Jim Webb,0.236769547
11/15/15,Jim Webb,0.240259354
11/22/15,Jim Webb,0.16571684
11/29/15,Jim Webb,0.145132279
12/06/15,Jim Webb,0.1503318
12/13/15,Jim Webb,0.172947965
12/20/15,Jim Webb,0.18010998
12/27/15,Jim Webb,0.347130172
01/03/16,Jim Webb,0.150679292
01/10/16,Jim Webb,0.143695386
01/17/16,Jim Webb,0.21238062
01/24/16,Jim Webb,0.179616273
01/31/16,Jim Webb,0.217791791
02/07/16,Jim Webb,0.353982505
02/14/16,Jim Webb,0.152557753
02/21/16,Jim Webb,0.145797042
02/28/16,Jim Webb,0.449459625
03/06/16,Jim Webb,0.261859672
03/13/16,Jim Webb,0.179719503
03/20/16,Jim Webb,0.178793624
03/27/16,Jim Webb,0.14941965
04/03/16,Jim Webb,0
